sxt_mm,cn_mm,na_mm,c_mm,kf_mm,azm_mm,ct_mm,cip_mm,te_mm,ax_mm,mem_mm,imp_mm,ctx_mm,amc_mm,fep_mm,fox_mm,caz_mm,cro_mm,pip_mm,ob_mm,edta_mm,afb_mm,mk_mm,atm_mm,blee,ampc,carbapenemasas,departamento,ctxm,tem,oxa,shv,mcr1,cmy,ndm,colistina,ac_nalidixico,cloranfenicol,ciprofloxacina,sulfatrimetoprim,gentamicina,azitromicina,amoxicilina,tetraciclina,cefepime,cefoxitina,meropenem,amoxi_clav,ceftazidima,cefotaxima,cefalotina,imipenem,amikacina,ceftriaxona,piperazilina,R_polimixinas,R_fenicoles,R_quinolonas,R_sulfas,R_aminoglucosidos,R_macrolidos,R_betalactamicos,R_carbapenemicos,R_tetraciclinas,count_grupos,MDR3,MDR5,R2_colistina,R2_cloranfenicol,R2_ciprofloxacina,R2_sulfatrimetoprim,R2_gentamicina,R2_azitromicina,R2_amoxicilina,R2_tetraciclina,R2_cefepime,R2_cefoxitina,R2_meropenem,R2_amoxi_clav,R2_ceftazidima,R2_cefotaxima,R2_cefalotina,R2_ac_nalidixico,R2_imipenem,R2_ceftriaxona,R2_amikacina,R2_piperazilina,count_total_resistencias,gyrA,gyrA_parC,qnr,sp_bioquimica,aztreonam,R2_aztreonam,count_total_resistencias2,kleborate/fastani,id_seq,ST,AAC(3)-IId,AAC(3)-IIe,AAC(3)-VIa,AAC(6')-Ian,AAC(6')-Ib-cr,AAC(6')-Ib7,AAC(6')-Ib9,AAC(6')-Il,ANT(2'')-Ia,ANT(3'')-IIa,APH(3'')-Ib,APH(3')-IIa,APH(3')-Ia,APH(3')-VIa,APH(6)-Id,CMY-59,CTX-M-14,CTX-M-15,CTX-M-2,CTX-M-27,CTX-M-3,CTX-M-55,ErmB,FosA3,FosA5,FosA6,KPC-1,LAP-2,LEN-17,MCR-1,MCR-1.11,NDM-1,OKP-A-2,OKP-B-3,OXA-1,OXA-10,OXA-4,OXY-1-1,OXY-1-2,OXY-1-4,OXY-4-1,OXY-5-1,OXY-6-1,OXY-6-4,PER-1,PER-2,QnrB17,QnrB20,QnrB5,QnrB62,QnrS1,QnrVC1,SAT-1,SHV-101,SHV-106,SHV-11,SHV-110,SHV-134,SHV-182,SHV-187,SHV-26,SHV-27,TEM-1,TEM-104,TEM-141,TEM-150,TEM-176,TLA-1,VEB-9,aadA16,aadA2,aadA5,aphA15,arr-3,catB3,catI,catII,cmlA1,cmlA4,cmlA5,cmlB1,dfrA1,dfrA12,dfrA14,dfrA15,dfrA17,dfrA21,dfrA27,dfrA5,dfrA6,dfrA7,dfrA8,floR,linG,lnuG,mphA,mphB,mphE,msrE,oqxA,oqxB,sul1,sul2,sul3,tet(A),tet(B),tet(C),tet(D),tetM,blaCMY,blaCTXM,blaKPC,blaOXA,blaSHV,blaTEM,mcr,NDM,st2
29,21,10,23,10,16,12,24,6,6,32,30,38,16,30,28,31,30,14,15,18,6,24,36,0,0,0,,0,0,0,0,0,0,0,Intermedio,Resistente,Sensible,Intermedio,Sensible,Sensible,Sensible,Resistente,Resistente,Sensible,Sensible,Sensible,Intermedio,Sensible,Sensible,Resistente,Sensible,Sensible,Sensible,Resistente,0,0,1,0,0,0,1,0,1,3,MDR3,No MDR5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,5,No,Sí,No,Escherichia coli,Sensible,0,5,ecoli,745,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,ND
30,20,28,26,15,22,13,36,25,24,32,30,36,30,34,28,32,34,28,18,18,6,22,38,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,746,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-399
30,18,27,28,18,16,11,28,24,23,32,31,34,22,34,26,30,26,25,16,22,6,21,32,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,747,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,ND
6,20,18,6,17,16,12,22,6,6,33,29,35,22,32,26,30,34,19,18,14,6,23,36,0,0,0,,0,1,0,0,0,0,0,Intermedio,Intermedio,Resistente,Intermedio,Resistente,Sensible,Sensible,Resistente,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Intermedio,0,1,0,1,0,0,1,0,1,4,MDR3,No MDR5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,No,No,No,Escherichia coli,Sensible,0,4,ecoli,748,43,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,ST-43
29,19,15,24,6,19,12,24,6,6,31,30,32,20,32,24,28,30,10,14,20,6,23,34,0,0,0,,1,0,1,0,0,0,0,Intermedio,Intermedio,Sensible,Intermedio,Sensible,Sensible,Sensible,Resistente,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Resistente,Sensible,Sensible,Sensible,Resistente,0,0,0,0,0,0,1,0,1,2,No MDR3,No MDR5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,4,No,No,No,Escherichia coli,Sensible,0,4,ecoli,749,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,ND
27,28,30,30,25,8,13,19,28,10,32,30,36,18,31,30,32,36,21,6,14,6,22,40,1,0,0,,1,0,1,0,0,0,0,Intermedio,Sensible,Sensible,Resistente,Sensible,Sensible,Resistente,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,1,0,0,1,1,0,0,3,MDR3,No MDR5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,No,No,No,Klebsiella,Sensible,0,3,Klebsiella pasteurii,750,ND,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ND
27,22,24,31,27,15,14,32,28,20,31,31,35,27,32,30,34,34,32,6,16,6,26,40,0,0,0,,1,0,0,0,0,0,1,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Klebsiella,Sensible,0,0,Klebsiella grimontii,751,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ND
32,22,24,26,16,17,15,32,21,19,30,28,31,17,32,26,30,30,28,6,16,6,22,31,0,0,0,,0,0,0,0,0,0,0,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Intermedio,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,753,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-675
29,19,29,27,26,15,13,30,22,16,29,30,32,25,30,30,34,30,30,6,14,6,25,38,0,0,0,,1,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Klebsiella,Sensible,0,0,Klebsiella grimontii,755,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ND
26,17,15,25,15,25,11,27,22,25,32,29,30,20,27,26,24,31,29,6,17,6,23,32,0,0,0,,0,0,0,0,0,0,0,Intermedio,Intermedio,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,756,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-1380
26,22,22,28,22,13,12,32,21,6,30,30,30,24,30,25,32,32,25,6,16,6,26,33,0,0,0,,1,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Resistente,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,1,0,0,1,No MDR3,No MDR5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,No,No,Klebsiella,Sensible,0,1,Klebsiella michiganensis,757,ND,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ND
30,20,15,27,18,32,12,29,20,26,32,30,31,21,28,26,22,26,26,6,16,6,21,32,0,0,0,,0,0,0,0,0,0,0,Intermedio,Intermedio,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,758,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-1380
31,21,24,24,17,18,13,28,25,19,30,28,32,16,32,25,28,30,30,6,12,6,22,31,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Intermedio,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,759,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-675
23,8,9,0,0,32,16,20,30,6,34,32,10,14,14,30,13,30,10,6,16,7,17,31,1,0,0,,1,0,1,0,0,0,1,Sensible,Resistente,Resistente,Resistente,Sensible,Resistente,Sensible,Resistente,Sensible,Resistente,Sensible,Sensible,Intermedio,Resistente,Resistente,Resistente,Sensible,Sensible,Sensible,Resistente,0,1,1,0,1,0,1,0,0,4,MDR3,No MDR5,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,10,No,No,Sí,Klebsiella,Sensible,0,10,Klebsiella pasteurii,760,ND,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,ND
27,24,27,27,18,27,12,26,25,26,28,27,35,28,32,28,31,30,29,6,12,6,21,32,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Klebsiella,Sensible,0,0,ecoli,762,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-4
29,22,30,30,18,30,13,26,27,26,31,33,36,26,33,26,30,32,28,6,12,6,20,33,0,0,0,,0,0,0,0,0,0,0,Intermedio,Sensible,Sensible,Intermedio,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,Sensible,0,0,0,0,0,0,0,0,0,0,No MDR3,No MDR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,Escherichia coli,Sensible,0,0,ecoli,763,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST-4
